book_author_id,first_name,last_name
52d9d4c1-0570-4958-aa02-50ac483a1411,Brian,Shackel
4958a70b-c117-425c-afe5-bb5e806adb59,Mike,Sharples
736f525b-3b14-4fa7-abc9-23cb931a2a32,Haydn,Shaughnessy
bf023b3d-656a-4e3b-89eb-c5a6cec80a43,Gary B.,Shelly
2e0f078a-4fee-4439-b8af-4bb637eb5577,Mary D.,Sheridan
2521f5fd-7b9e-4054-b491-a063535242c2,Thomas B.,Sheridan
7fa6ea5d-dd5a-4d41-9e80-9d0cdfa4a9e5,Sol,Sherr
72fe7e6e-dbd6-469c-93ea-7f9ceef35f47,Stuart M.,Shieber
705da87c-8685-47c8-9810-83262d4ef4bc,Ben,Shneiderman
e7ae0e30-1a18-4167-bdda-cfbc0aa1d2f6,Yoav,Shoham
4c97eda8-c811-43fa-bcfc-46b3679af594,Michael,Shortland
ca2b71cd-60c2-411b-b29e-0fc5f20fc0f7,Margaret A.,Shotton
9a19f864-7d97-47a5-87b5-af94452865fd,Sidney,Siegel
faedccef-afe3-4823-928e-a72740ede3eb,Janet,Silver
377b3b23-5400-4491-b71a-6b652543277c,Barry G.,Silverman
eb7e3e81-c782-43b4-bca6-c4f72efbb51c,Alan R.,Simon
15b701ee-1d57-4ec3-ab34-8b62b37d7ede,G. L.,Simons
db15e6ce-4a0b-4a4b-8c04-a3ba59db358d,Rosemary,Simpson
f321a954-2a16-4461-95c2-face1ba37822,Indu B.,Singh
55196bdb-b140-420b-8c59-2c3ad63ecbd7,Munindar P.,Singh
11c20078-33df-4d45-bf7d-7a57c7fbc9da,Chris,Singleton
7d2171bd-84ec-4ab6-ab42-ace668a8f85b,Jelle,Sjoerdsma
a8012e7e-00f8-40ea-af4e-78a9589ad122,Theodoros A.,Skountzos
8e498056-be70-45eb-8855-e64d49aefb89,D.,Sleeman
898295af-474b-4f83-9ae4-27f1f8abfa75,Roelf,Sluman
228255c1-10c9-4ab2-81b7-e3da17abd180,H. T.,Smith
e3303b5f-7bb6-47d0-88bc-a8308dbf72ed,Jerry D.,Smith
4dcfe0cd-15db-4886-9743-5f578f2c07f9,Michael J.,Smith
7400aca2-fe79-4b01-ad55-6604e09da0eb,Wanda J.,Smith
e16b4fe4-21f5-4eb6-bc12-06d8b8066ad6,Jan,Snel
6b155b93-bbaa-4d3c-b1ad-87ef1d45f9bd,Alan,Solomon
ad58087a-ddd9-4bca-b30a-6231db246871,Robert L.,Solso
4015baec-a253-4cc9-9e51-1c3f04d33485,Ian,Sommerville
e1d76344-b219-41ed-b471-adda9b5c857c,V.,Soriano
c7c7149e-6d23-4ba8-a322-1104d0474acc,Tamara T.,Sowell
bd43bf73-4bb0-400a-a54d-6591e722f841,Otto,Spaniol
0199c6d1-2757-4c29-bb2c-eb0f636b873b,Dan,Spear
556fd880-d014-4557-89de-e07fa6d1e12b,Stephen N.,Spencer
9fdea328-4374-4906-84d7-16092b1d6882,Natassa,Spiridou
acc03de9-1371-4077-8611-949327db992a,Ralph H.,Sprague
279b1ac3-d678-4927-b3ec-906b782cd520,Lee,Sproull
97e7f737-2c5b-43c4-9e48-fe2e3c68e54f,William,Stallings
2b9db8cd-e60f-421d-ae73-d57cd242e16d,Tony,Stanley
b26e0f2b-b557-4215-80e7-c734e79d9917,Kay M.,Stanney
9fefd394-17a5-4778-a1dd-d1860e99025f,Neville,Stanton
fca6d231-b733-4b79-b684-69d5495548b5,Brian D.,Steel
8d285d5f-fb97-4c60-b8ac-551a0885446d,Richard D.,Steele
5c1129ac-3165-49b9-a57e-193cfb856e03,Barry E.,Stein
d7b66891-57ab-47bd-ab4e-25cd20fd82ce,Charles,Steinfield
2697915f-0580-4e54-9316-dddf95102c06,J.,Stender
b6641b1b-a6c9-4f5c-8e68-ba4d2162bc95,L.,Stenger
e5081cc1-1067-44b1-be05-e27350a61275,Constantine,Stephanidis
645513be-953c-4d7b-8177-d1948503b13c,Nancy,Stern
e8352855-fd9b-4fec-b7a0-5160a03d4876,Jim,Sterne
13255f04-37a4-4276-bbe7-cea96ce54bd1,Roger T.,Stevens
f3b911e3-766e-4bbb-b389-46b471f217b3,Rodney D.,Stewart
873722b6-dfa2-457b-a3dd-23267fe032b0,Tom,Stewart
4d23a13e-9712-47ca-b904-32123d00c64e,Edward A.,Stohr
4d299bb4-5fbf-4644-8784-0dea5763cbdc,Harold S.,Stone
606458f2-ced2-4a41-adb8-d9dd03f779fd,P. David,Stotts
690b7cd5-51ff-47e0-97f9-540d24ed97a9,David F.,Stout
0c5b05de-af7d-4d68-9cfe-04df48a63d35,Thomas,Strothotte
0de88f88-7b6c-4b44-8b04-3605c10839de,Chris,Struiksma
24ba33d5-4375-4eb9-84cb-ad4559795b50,Lucy A.,Suchman
b6ecedaf-ea99-4a0c-b809-92b301edcdd1,Joseph W.,Sullivan
7c0578b9-d2e6-4dd5-9a97-530134e7674a,Phil,Sully
ae5c9f11-8f3a-403b-8db6-88d8a87e33a8,Alistair,Sutcliffe
80abae3a-044f-4d44-973c-3df1a2f3d290,Dag,Svanaes
92024980-152c-461f-baf6-07cf3a14498f,John,Swain
19dd9439-af7c-41f2-a446-e8b5e5767129,Will,Swann
43efbaff-58ff-4028-8166-649a199207b4,Bohdan O.,Szuprowicz
facf388e-1eec-4910-826f-d0b9ae8f85f5,Hiroshi,Tamura
e0d7bc41-dac5-499a-a899-2e6b0eafdd11,Andrew S.,Tanenbaum
7f228b87-a310-44d8-b0f8-22c6117fb5f7,D. S.,Tansley
22ef30a1-e144-40b0-9e94-5d9c5188f3f4,Paivi,Tapiovaara
af3e044c-ee18-4944-ac54-3b053120ac44,Deborah,Tatar
679b6299-fd29-420a-ba4a-828c3ba9a4f8,Michael J.,Tauber
60b38042-bee3-46b2-a5a1-278d0b8198fc,M. M.,Taylor
aa28248a-2f8e-4ba6-bf16-4b82bd104858,R. D.,Tennent
7568bd0c-9a64-4b46-9769-9d4ceed103b1,Toby J.,Teorey
a7089966-a2ff-4e38-84a1-efe469023c36,Walt,Tetschner
90392ad3-326b-4efb-8f14-deb28b5743ef,Stephen Von,Tetzchner
5e2c73d0-883d-4509-a148-8b26fb3ef38d,Nadia,Magnenat  Thalmann
7eb6c3f9-8ef3-4d83-8114-7ef4248f9290,Costantino,Thanos
fc351235-88da-446e-99b4-e7053b938e95,Richard H.,Thayer
b0e73d64-a0c3-4754-afef-dbf6ab1faa50,Charles W.,Therrien
86314846-02f0-47fd-9891-8037a7fb59c0,David,Thielen
1e0847db-167f-48bc-ad08-1df3f4303ac8,Harold,Thimbleby
055c06a7-7854-4ca3-a7f4-5aa6c697bd08,John C.,Thomas
2c557500-030f-4819-aced-125ab5ad7a99,Robert J.,Thomas
ce355853-2988-48de-aa3c-3b5f378f89de,Michael,Thomson
37a3ba8d-55c7-41e7-96ea-bbec2a2cae8c,Simon,Thomson
31e073cf-39be-48f9-b5e9-6c65a50771be,Clas,Thoren
074e20b0-6a2b-4d67-b572-742f8362f963,Michael,Thorne
da80ac50-99ac-40f2-93ec-69caf23e8066,Jan,Thorner
689b37d6-3080-4693-9c7b-71d97b06d51d,Christopher,Thornton
fa9fd30a-804b-41d0-a680-cb7298978d8c,A. Min,Tjoa
f490fab7-6cfc-4f13-b4b9-b1be81670701,Ronald J.,Tocci
33f6a47e-4d24-4f2f-a552-169d1871e551,Seldon P.,Todd
d46f0a4a-a7fa-4ed5-b47d-7f347331fe26,Stephen,Todd
0d6afa66-670e-471e-bd44-5c9b8b104d48,Mario,Tokoro
9a6925e4-ea48-4c1d-92c1-0327129710e4,William A.,Tolhurst
1a472232-db85-40b3-b70e-88c7c7a8bc82,Graziella,Tonfoni
5c1a81fc-eeb6-4b66-826d-367d006294ea,Jose,Torcato
8b22e6c0-87b6-4a11-9f9d-b5065c9e4ea7,Julius T.,Tou
2a188dd9-de43-4e5f-b435-88ef1235aba9,David,Travis
4a0a0118-53bb-4511-a235-5b44c21ff46a,Paul,Trehin
8a66f055-338a-41aa-8657-0bc8abb0f6bc,Jean-Paul,Tremblay
68265ba4-ceff-494d-84e5-b888340b2219,Jemet,Trotter
93a9b1b3-eacc-4aa3-b8c1-8d594aa0691b,M.,Truquet
f1a40c9d-87f6-4e72-b7ff-4ae9d938fcf3,Allen B.,Tucker
a9bd9d3a-0ee8-4ffb-b0f7-444ccd92212f,Edward R.,Tufte
dca22339-d1d0-4c94-a857-5b76c8bceae6,Jon,Turner
6edcb11f-4235-4084-b42d-d6a83f8f912e,Kenneth J.,Turner
6f15cd90-60f8-4065-a0eb-e847d74ba262,Rodney J.,Turner
d2574f39-07dc-46ce-b5cf-38565a71bb20,Linda E.,Tway
f94f87d2-24fb-41c3-bfbe-0ae215257772,Steinar,Tyvand
f0303090-c127-4880-b3cf-4c8aef87afc1,Jurgen,Uhl
191eafc3-a2c6-4a60-8e92-fe7759e16bc4,Jeffrey D.,Ullman
8f365a63-99d3-427d-8645-4324c2b538b5,Thomas,Valovic
c763a0c3-24fe-4e7b-aa53-d1acc551b707,Jean,Vanderdonckt
578a34fa-5ad5-4a01-a8f2-d0029a5da3fa,Gregg C.,Vanderheiden
c18e2a7a-42a1-4247-8e25-a64e3e6e104f,Francisco J.,Varela
53a552f3-2029-4e19-8048-fb0b36d37ee8,Kadamula,Varghese
06067c4e-d75c-4f0a-b8e6-1064875b00b0,Jerry J.,Vaske
7c135724-3c19-4764-b4f5-53973476418e,Yannis,Vassiliou
63fc7420-ccf2-4053-8f4c-e83c633a8165,Tay,Vaughan
2b007242-3e3e-4c11-b486-c9f970c1249b,Anna D.,Ventura
4349f88f-71f8-4b6c-81dd-8669410c9c38,Michael,Venturino
926d41ae-cae9-43de-ae86-8c7a5d13e540,Nikos,Vernardakis
0e8f382e-4d3c-4d8a-8454-964838762905,J. J.,Verschuur
8734cc3d-b26a-4c01-bb6e-b74bbe98e3c0,Jean,Vertut
4da16c2d-3c4e-475e-aa73-06ec3d09d17c,Eric,Viardot
cea26b09-9ffb-4d77-b917-0721737cfd6d,A. T.,Vincent
ad0cd089-0257-4e2d-9618-19a2e4b71470,Lise,Vislie
b6b0ada9-ed5d-4d1f-aef1-61348c11d733,Barrie,Wade
c5a31a3f-d7bf-4514-ab96-1f19ce70655c,Yvonne,Waern
f658daae-d944-4d53-babf-a32169a30fa1,Herbert J.,Walberg
e878545a-9ce0-4c33-90ce-d62c623bb03a,Jim,Waldo
fdd5489a-d2dd-4a77-af55-2e2fd194004a,Elizabeth,Walis
fa7f9a07-9c8f-46e3-bba0-c13159896c62,Errol,Walker
4df4b147-8c29-4b8e-876c-b347f18a71ec,Henry M.,Walker
d0aa8e5e-7a0f-4508-aa16-b29a556e7545,John,Walker
05b46e20-d527-4bf1-86f7-cd5667089214,Margaret,Walker
665bae83-ad9c-4264-9caa-3c5d97497aba,Phyllis,Walker
c9b5e037-8586-4f1e-8197-79181fbe2b49,Clayton,Walnum
713f4fdf-c6fb-47f2-b2a0-ce8f09f8e600,W. B.,Walsh
918674cc-9b3e-418f-bee0-f380a0856497,Rob,Walters
5d1e1ff7-8fea-40c2-9441-ca919f134779,Brian J.,Ward
38a65df7-053e-4cfa-8e7d-a57b5125d2bb,Robert,Ward
f51189bc-fe67-4874-87f9-a6c12414b885,H. M.,Warnock
e54fca0e-f5ba-4c48-990a-ed46c1e09e02,Mary,Warnock
3be5e882-8b93-491b-af07-469a6e558580,Anne,Warrick
c5df7b9e-ce68-432e-869a-7e2b2d87a04d,Brian,Warrington
8d05c6c1-fa99-4572-ba86-f621bfc654b4,Nancy,Wartik
f53a750a-ed02-437c-b22e-c6f4f5780c81,Christopher,Watkins
18c2d75a-6c68-4e52-9fc3-cb0f38713d9b,Paul R.,Watkins
d3304664-ad97-43d0-871d-e312a4066e4e,Des,Watson
9e9a0211-0bb0-4ee5-8385-37a6ebeeb309,Graham,Watson
a6cc915b-0a2f-4360-896a-9ab8ff43d303,Mark,Watson
3671ca83-33e0-42de-8876-d296a07eda56,Beryl,Webber
3eb340a9-65f5-45bf-b74c-c61dcc79cf25,Alec,Webster
5237f986-6ab4-4ee3-96ec-f5e4866c4ae4,John G.,Webster
7937c957-68c9-41bc-8812-307942afecbd,Robert A.,Weeks
c2aa515c-d3ca-433b-9fa5-b9fddfb90f4e,Guy,Weets
a00e76f1-e0b0-4ed3-a289-25d915d1a449,B.,Wehrens
c6baf54f-1e82-4477-8498-e6345daf154c,Gerald M.,Weinberg
1a809382-1a79-422c-ae06-420f990f292e,George R.S.,Weir
a771242d-3625-482e-bda6-11177e0dd2fc,Joseph,Weizenbaum
faa7a1d7-eb4f-4f78-bc2a-0c3d4d938bc6,Etienne,Wenger
2a27573c-7678-4591-973d-15f596cc892c,Bob,Werner
1dbdc7a1-6510-4743-be17-f692d074f142,Hannes,Werthner
8162ba20-3d5f-47fb-8863-2495e206fffb,G. F.,Weston
0cd34638-7369-4d3a-9a93-bacad750d542,David,Westwood
dfa8c50f-7b3b-4053-88c7-03bfb07f8b44,Alan,Wexelblat
31437381-b0a0-4624-b3e4-c211a6185f8d,David,Wheeler
a790e687-71c3-4705-a9a9-fc119c117829,Gill J.,Whitney
e965dd97-30a7-498d-880a-472279366dbd,Christopher D.,Wickens
e3ed2b8e-4137-44cf-a3e5-b154213acc7a,Roel J.,Wieringa
46279819-1204-4393-b5cd-5961d5ed6dc6,Michael E.,Wiklund
7d605ac5-751e-40e5-a9bc-ec9ff7b708c0,Floyd,Wilder
571af1ed-4eea-48df-970e-45ba57d5ed95,Bernard,Williams
de7474be-85e5-4fbc-b7e0-fb6b2c2a4728,Robin,Williams
514342aa-d1b1-41b9-a1d2-1beb1a193c7a,Trevor A.,Williams
aee96a45-6186-4625-8357-1681ae4c8563,Brian,Wilson
79cc30c5-3380-4b8e-9908-d247de5e44bd,John R.,Wilson
a0928786-08ca-4630-8e25-e9e0f6732326,Robin J.,Wilson
6146b69f-8134-4913-8b31-07f3c3b0d651,Richard,Wilton
f4dd53bb-e148-49f0-8a9e-fff0151cd184,B. J.,Winer
c3c384cc-a420-4778-8b9d-689af4c1a684,Terry,Winograd
2747a564-c292-47fe-9ee5-7c59c8ce0063,Lue de,Witte
13a279fb-3340-4266-b25f-b4ce184f52f1,Ian H.,Witten
5f089794-7cee-41b4-81de-d8707f2c5eb8,Robert M.,Woelfle
f5d73c26-96df-40f0-9169-3cb015eb6729,Sheila,Wolfendale
eb2bb6a9-bbd1-48a3-9703-8427b4f68cbb,D. A.,Wolfram
c2dae6bd-d018-416f-9739-69c33b2bcd46,Bernice Y.L.,Wong
a8e0a1f4-3ba9-4682-9032-1bffb6e215fe,Ronald J.,Wonnacott
02e81acd-03c9-45ea-a2d4-327e28611aa2,Allan,Wood
e511006b-1ec2-48cd-8572-a6997ced99d3,Jim,Woodcock
dc93fb1b-65bc-48de-b27a-625da662fa04,Wesley E.,Woodson
1d3ab3f4-8819-4745-8952-d863c58bfefa,John,Woram
eec2b4b9-281e-4f50-8245-f74c186ea302,David,Wright
cdb0782c-54af-4b47-87a3-bd68a870cd3c,Masoud,Yazdani
a63bff2c-cbb1-4642-bd83-6a8b1f728e02,Jaana,Ylonen
a7a9e1fb-c0a1-466e-ab10-0dcf1d8aa61d,Edward,Yourdon
f8dcc1bb-31b4-4617-b5bf-22eca870ba43,Douglas A.,Young
d10c6534-9e45-49e7-9da1-79eed9540787,E. C.,Young
c92aa07b-18a7-4c62-a5b5-3a9980fb9705,Rodnay,Zaks
a6f44e2c-5cdb-490e-a47b-928857a199cf,Gian Piero,Zarri
f271ad31-2475-471f-9444-d3ba2e1709c8,P.,Zezula
d2698a73-284b-403c-8148-13d736f4c967,J.D. van,Zijverden
4fe7e233-630b-4e93-89cb-856f9ee4cafb,Jose Luis,Zoreda
cdb90a42-7de9-444a-8ad2-6d3759836b67,Τάσος,Ανθουλιάς
a2b73f5e-5402-4fd8-ad0a-add98cf1632f,Κ.,Βαλεοντής
b2dcc056-64d5-46cd-9400-e24cbadd346b,Νίκος,Βερναρδάκης
044f9070-90e2-405b-aa53-75eed99e73d8,Ειρήνη,Βολιώτη-Λεβαντή
8bb6395a-bc63-473b-afeb-42dcbbab402e,Νίκος Η.,Βρυώνης
978ace65-dfbc-4c0d-9728-a99b5a8ed81c,Παναγιώτης,Γαρίδης
16bee47b-2c16-4b56-95ca-3f1d245d0c20,Γεώργιος,Ζευγώλης
9f41bf0f-04d4-420f-9c28-b34fd40f26bc,Ανδρέας,Ζωγράφου
418e5111-36df-4e4d-814a-86d324f3264c,Δημήτρης Σ.,Ιατρίδης
23117c31-3087-4b65-90b9-fad878295597,Δ.,Καλαμπαλίκης
a9b31ec3-9220-4b3d-a1c4-4d391f1a0fe7,Ελένη,Καλογήρου
8a635e80-c706-49c4-86f9-09aa1a534b68,Αντώνης,Κασσάνο
a4e0fa29-21db-4b39-aeec-fe70a3d3ed34,Δ.,Καραντινός
2070d393-254a-4bbc-ab5e-f596a946a9de,Γεώργιος Δημ.,Καστρινάκης
23bd68a1-ba84-47bc-b259-031baecdce0a,Βασίλης Γ.,Κρικέτος
2e2f1276-6911-4bee-beb0-5282c6d903cb,Μαρία Ι.,Κωνσταντοπούλου
74ff8855-2c5f-4c11-a0fe-1457f8cb0bdb,Νικόλαος Κ.,Ουζούνογλου
dacb82f5-8b14-46dc-85a7-e5956eed3bee,Κ. Α.,Παπανδρέου
94a68e48-bb65-4a86-80de-c26317c9ae5c,Θωμάς Ο.,Πρίφτης
e17eb52d-d4e2-493b-86fe-4dc019504780,Ολγα Β.,Στασινοπούλου
53d83579-5819-4e9c-ad66-a728b2cc2ec5,Χρήστος Ν.,Τότσης
bccc6981-877f-427d-a2d4-8cfc96b6945d,Μαρία Μ.,Φλωράτου
7bc5ef1c-588c-4e55-abd9-08dcc39ff268,Γεώργιος Ε.,Χαράμη
38275802-5493-4fca-9a9d-543f0bd3be07,J. E.,Baker
832c7c28-4efe-4f17-b1d9-97194f146931,R. M.,Pengelly
f620ce01-0194-4c5d-ba7c-647894121180,T.,Guillotin
e3c8a319-11f0-41a1-acfd-c37704e64941,,ACM Special Interest Groups
903b0994-c752-491d-baae-343320b54c9f,,Acorn
16392106-4b2c-4573-ad62-28807595ad73,,Aldus Corporation
b91eafbf-839c-4981-a5e4-0b8c78ad4620,,American Association for Artificial Intelligence
167343af-3e2f-4ae9-a98c-f4a7fcd6fad8,,American Educational Research Association
2d2c814d-2653-496d-973c-d5c785dbe545,,American Power Conversion
bd387e69-27f5-43b3-9960-f604f7f19e98,,AMICE
2008fa20-d5eb-4bc7-9943-8fbebcef460d,,Apple
398ae13e-f6aa-4549-86a7-22f16d496a72,,Arbeitsgemeinschaft der Deutschen
9b768f4e-021b-41e6-8680-389047d7bc16,,Artecon
c5d2292d-4747-4be8-a57f-c5157f0e1cfe,,AT&T
76a54b86-9834-42cc-a7d4-80f8f7c9ffd5,,Audit Commission and HMI
2c9aafe1-1f65-43b8-a5a1-b9cc9eddd4cf,,Autodesk
68e73478-00cd-4116-9bb7-aba2df416ebf,,Bellcore
6c1da6c6-956a-49f6-bd89-207f39428c40,,Borland
1fda0805-82db-415a-899d-1c861e4376f4,,Canon
66594e71-2d8d-45ff-81cd-906d49c3a07d,,Central Point Software
62dd9b63-943a-457c-bcce-0f859f26d88e,,Centre for Educational Research and Innovation
aba7949c-d622-4b83-adfe-feb2b0c5b9c0,,Centrum voor Wiskunde en Informatica
af48381d-f1a2-4dfb-9d24-e5a2d5bbe375,,CNEH
cd476110-2308-4378-b7e8-a26c12995df5,,CNR
633cbdcf-4e2e-4278-9b37-513be5f3eb7d,,Cognetics Corporation
64ad10a9-03db-4931-803a-7af46786fff0,,Commission of the European Communities
c54277c4-b9a1-4e02-94ae-0fa031ec4673,,Compaq
7e201ed3-c2e4-49b2-acaf-f7c860a7f9f3,,Computer Resources International A/S
bd4c1c35-248e-4e40-8bef-c1c30995c74f,,Corel Corporation
47d232e4-08c1-4893-8a6a-011945fc67c4,,Council for Educational Technology
310ca519-9ccf-433a-afef-02318876e55e,,"Creative Labs, Inc."
bb3e6ad4-5b1c-40df-8edc-f1759d9a96e5,,"Crystal River Engineering, Inc."
b0ab4986-d546-4481-9036-c1b189b9686f,,ICS Forth
785d6c75-6214-437f-b3fa-b2623f686a18,,Danish Centre
3b36ac41-1c54-49f7-85da-d4b3b368e207,,Department for Education
950335f9-6fae-4774-8fdb-5ce4f550257b,,Department of Defense Handbook
2aa45deb-1f87-4557-8e83-2f73c6f31f25,,Department of Education and Science
b33f6f79-b3a1-48f5-920a-8e622d19f793,,Department of Education Services
2a3d45ca-91ce-4823-9f14-fedd53bfb145,,"DFI, Inc."
c06b7e45-38b6-417e-9b92-c89b40328d39,,Economic Commission for Europe
271018f8-607c-4efa-a974-91d4234a8479,,Eicon Technology Corporation
6dbdc602-672b-470e-819d-86475cb20f52,,European Commission
aeaaf0d8-4ec1-407b-a5be-8956677eb7d7,,Forschungsgruppe INFORM
095c61a6-e4ca-474f-aea3-cdb7471beb87,,Fundesco
81855e32-c09c-4f19-8dc3-76ccc32af1e5,,Genoa Systems Corporation
2b034ff8-27e9-4d5e-aed6-5c9e5ea4ef09,,Hampden Data Services
3e7d0e4a-f1de-43d9-8d26-41296b5d70e5,,Helios Programme
a6b8a3d5-870a-4a5e-8f01-fd5d5a621073,,Hewlett-Packard Company
6ecfc018-3549-4694-abde-61295cad8765,,HMI
1aa09f99-c735-4ddc-baf2-9b1f2b9a6e88,,Hyundai
d4dcef47-0b6d-4d8b-b87f-5be46647518b,,IBM
e59ab403-2a78-4eee-8076-e219c9902d3c,,ICAP
dff04910-3f8e-4251-a984-402a4301ce7b,,ICTA Information Centre
8454c042-0e19-48a5-813e-734ae6ec3421,,IEE
e6ce5a0e-5d55-47f6-9ffe-5fb9a1936bbf,,IFMBE
aa06b80d-3c27-4549-8436-78251354cb82,,IMC Networks Corp.
ea5c3944-fedc-4d86-8c2c-b1a5106b42ab,,Institut fur Theoretische Nachrichtentecnik
6ad48536-fa52-40dc-a5b1-9f33b2a62d8e,,Intel Corporation
f279c04d-1be0-478d-a1d7-0a9e782cabaf,,"IntelliCorp, Inc."
5be9aefc-bcc3-43bb-8a15-918e66a7c838,,International Business Machines
78b642e5-4789-4ab5-8180-ae449caec9f9,,International Business Machines Corp.
fbe0858a-e2f6-4f73-928f-a15ad63e85c1,,ISPO
1d23297c-ae7b-4488-8b77-b37b84a67e66,,J & G Consultants
bb5ab61e-2845-422b-8244-52cca3c406a6,,Johnson & Reichard
eeff4bdb-8eb6-4411-b2fd-7c640561519b,,Kernighan & Plauger
439af301-3b5e-4154-844e-47bc51837375,,Macromedia
dc865f82-ac4e-4434-b138-7466c28e4f8b,,Maynard Electronics
f99fd01a-f86d-461b-a524-e05d857307ed,,Micro Logic
e6da06a5-35a6-46df-b984-4a0ab21ef410,,Microcom
7db9def3-70f4-4b0f-8d56-ce33f78672f1,,Microsoft
09144609-38a4-4b6d-af39-c23a796c7d1f,,MIT
63fdbff1-8bb2-4310-87c9-c03aeb95364c,,N.A.C.E.D.P.
25ef785c-e309-4075-a2cb-23ff5c0a0446,,National Curriculum Council
7ebf3d96-ca80-4ef2-9291-89f1736b1b5f,,"NEC Technologies, Inc."
3c0401ca-21ea-4f5a-aeb3-a9ab6f581ddd,,Nottinghamshire Country Council
89d12a03-931a-4c03-8760-48f6fe93e16a,,"Novell, Inc."
7ebab7fe-b23a-4a26-bca6-6f21580c6fe6,,Ontario Crippled Children's Centre
67bf8925-65f2-49af-bf1d-4d627dbcab30,,OTE-ΕΛΟΤ
81ffd635-6c3c-4ff4-a9db-7e597463614e,,"Pocket Soft, Inc."
a5f54eb3-2d2d-43fb-b03b-2328c71e53ff,,Polhemus Incorporated
c736aa7b-56aa-455d-9ccb-a8ca761704ca,,Prolog Development Center A/S
d2477fbe-11b4-4384-8f23-c6beb84465ef,,Que Corporation
75d492a1-7034-41cd-9916-9c7142759fa5,,RACE
880afa4a-abdf-4804-9b8d-3088e2224426,,RAD Data Communications
30961438-4a00-409a-ba9d-845f9fff5af6,,RESNA
b7e0df6f-a15d-4f87-a67b-b8da8a7b8654,,SAS Institute Inc.
a9848383-e049-4237-ad29-38aea12ee808,,Sense8 Corporation
254d549a-f0ad-46a3-8282-e763be9fc767,,SPEA Graphiti Serie
b2407a54-662b-4715-9885-404e405a5279,,Speech Systems
71168b29-1400-4129-aa29-2e8f457214e1,,Steering Group
67fd654e-2206-4303-bc18-8fb466c10e56,,Stichting Mathematish Centrum (SMC)
4adb15db-f3dd-4ff4-80c8-506c08f17f63,,Summagraphics Corporation
17d08fa9-e872-4fb9-bcd5-e91181a453e1,,"Sun Microsystems, Inc."
cace4fc5-0cb2-4898-a174-a878fe8ed647,,SunPro
4b6a7944-9995-4853-82ab-091b80a26f69,,SunSoft
2fd27f67-7200-459d-8588-773cd27105b4,,Symantec Corporation
96d3848a-4678-488c-a2cc-b340f7d58aed,,Technical Research Centre of Finland
18c07af8-f789-450c-bc77-fc35c0705114,,Telindus Institute
c6f0d7cd-bad8-4d54-95b9-d43df30418c0,,The Design Council
e38d66e6-d337-4a42-b1e9-27db035e388f,,The Hugh MacMillan Medical Center
836eb6c6-4116-4201-8d39-c9d190c06189,,The National Software Centre
6034a4ee-a8ca-4b9b-9ff2-51e2f12d4bb4,,The Nordic Committee on Disability
b3532b68-b019-4010-9cac-6ac0aefeceac,,The Santa Cruz Operation
27ab0bef-8d55-414f-998e-878039825529,,Toolrange
006e844c-f66b-434e-bf33-bdd6e2aafa40,,Training Agency
0b97cd84-51cc-48a3-89e0-c178cd63760a,,Virtual Technologies
6a1b8960-5879-4e28-8d80-0c780f6d38e6,,WordPerfect
3b050297-623b-4d21-a275-c3d15f4f5c90,,World Health Organization
55980dba-6824-4724-9940-5d500a0a0094,,Δούκα
671c7f64-fd0a-416c-af8f-d33062f8015e,,Ελληνική Εταιρεία Επιστημόνων Η/Υ & Πληροφορικής
d476f7c5-8e72-48aa-9f8f-5bccf9ce71ad,,Επιτροπή για τα Δικαιώματα των Αναπήρων
a354fffe-282b-455c-802c-10d9cd3fa75c,,Επιτροπή των Ευρυπαϊκών Κοινοτήτων
5e51c617-2c23-4248-adcc-94c5a22eec93,,Επιτροπή των Ευρωπαϊκών Κοινοτήτων
8613969e-170f-40e8-a5be-e854e80f7719,,Ευρωπαϊκή Επιτροπή
3d58079b-77a8-4aee-838a-a8710247d796,,ΙΝΤΡΑΚΟΜ
71894248-e7e4-41dd-9e46-beb31376171a,,ΤΕΓΟΠΟΥΛΟΣ-ΦΥΤΡΑΚΗΣ
bd840798-60c7-4616-8b87-2a2848b56cb4,,Υπουργείο Εθνικής Παιδείας & Θρησκευμάτων
1f57d102-31a4-4ca1-936d-2b9154e53f28,,Υπουργείο Περιβάλλοντος Χωροταξίας
30594679-1346-48bc-bd4f-c4aa0ebd4376,Kai A.,Olsen
1c7defde-7c8f-4acf-af88-a2ec0ed1e9e4,Suny,Strong
46ec19de-3f20-45d5-a5c3-9f03df93facd,Suny Strong,Brook
c174a0aa-5a87-477e-a7de-04b6109638cb,Wolfgang,Krueger
e4e58650-58e1-4760-9523-302b7d124a78,Caroline,Wise
067fa252-a08b-44d9-bc2a-e4104f740243,Hans,Bergsten
c900e578-e200-47d0-84b0-ceca37a2518a,Ake,Olsson
9bc0baa3-8d78-438e-bc1e-6b14370f7a6e,A.,Saba
092ba4f8-82a2-4bd8-966e-d0e80d2239cb,G.,Tartara
99c637ce-4324-4b60-9347-9ed2e9ec48b8,E.,Tesio
a50077f5-39cd-4d76-8ae7-ab89ac090bf1,Tina,Detheridge
07dd43b5-4113-40a4-8e1c-83e44b14350d,J. E.,Ziegler
4e0667c5-6e78-4786-9ecc-563a4287d30b,Hans Albrecht,Schmid
