BookID,BookTopicID,TopicID
1899,4123,20
1900,4124,20
1901,4125,20
1902,4126,20
1903,4127,20
1904,4128,20
1905,4129,20
1906,4130,20
1907,4131,20
1908,4132,20
1909,4133,20
1910,4134,20
1911,4135,20
1912,4136,20
1913,4137,20
1914,4138,20
1915,4139,20
1916,4140,20
1917,4141,20
1918,4142,20
1919,4143,20
1920,4144,20
1921,4145,20
1922,4146,20
1923,4147,20
1924,4148,20
1925,4149,20
1926,4150,20
1927,4151,20
1928,4152,20
1929,4153,20
1930,4154,20
1931,4155,20
1932,4156,20
1933,4157,20
1934,4158,20
1935,4159,20
1936,4160,20
1937,4161,20
1938,4162,20
1939,4163,20
1940,4164,20
1941,4165,20
1942,4166,20
1943,4167,20
1944,4168,20
1945,4169,20
1946,4170,20
1947,4171,20
1948,4172,20
1949,4173,20
1950,4174,20
1951,4175,20
1952,4176,20
1953,4177,20
1954,4178,20
1955,4179,20
1956,4180,20
1957,4181,20
1958,4182,20
1959,4183,20
1960,4184,20
1961,4185,20
1962,4186,20
1963,4187,20
1964,4188,20
1965,4189,20
1966,4190,20
1967,4191,20
1968,4192,20
1969,4193,20
1970,4194,20
1971,4195,20
1972,4196,20
1973,4197,20
1974,4198,20
1975,4199,20
1976,4200,20
1977,4201,20
1978,4202,20
1979,4203,20
1980,4204,20
1981,4205,20
1982,4206,20
1983,4207,20
1984,4208,20
1985,4209,20
1986,4210,20
1987,4211,20
1988,4212,20
1989,4213,20
1990,4214,20
1991,4215,20
1992,4216,20
1993,4217,20
1994,4218,20
1995,4219,20
1996,4220,20
1997,4221,20
1998,4222,20
1999,4223,20
2000,4224,20
2001,4225,20
2002,4226,20
2003,4227,20
2004,4228,20
2005,4229,20
2006,4230,20
2007,4231,20
2008,4232,20
2009,4233,20
2010,4234,20
2011,4235,20
2012,4236,15
2013,4237,83
2014,4238,14
2015,4239,22
2016,4240,264
2017,4241,68
2018,4242,15
2019,4243,89
2020,4244,89
2021,4245,24
2022,4246,37
2023,4247,207
2024,4248,10
2025,4249,10
2026,4250,10
2027,4251,137
2028,4252,89
2029,4253,196
2030,4254,75
2031,4255,181
2032,4256,116
2033,4257,63
2034,4258,63
2035,4259,63
2036,4260,63
2037,4261,68
2038,4262,34
2039,4263,34
2040,4264,34
2041,4265,80
2042,4266,14
2043,4267,14
2044,4268,119
2045,4269,14
2046,4270,189
2047,4271,189
2048,4272,189
2049,4273,189
2050,4274,189
2051,4275,189
2052,4276,189
2053,4277,101
2054,4278,143
2055,4279,15
2056,4280,10
2057,4281,104
2058,4282,22
2059,4283,53
2060,4284,14
2061,4285,196
2062,4286,89
2063,4287,42
2064,4288,14
2065,4289,166
2066,4290,72
2067,4291,10
2068,4292,92
2069,4293,89
2070,4294,78
2071,4295,1
2072,4296,48
2073,4297,101
2074,4298,177
2075,4299,15
2076,4300,22
2077,4301,26
2078,4302,22
2079,4303,14
2080,4304,26
2081,4305,23
2082,4306,207
2083,4307,116
2084,4308,104
2085,4309,68
2086,4310,83
2087,4311,92
2088,4312,75
2089,4313,75
2090,4314,89
2091,4315,15
2092,4316,8
2093,4317,42
2094,4318,281
2095,4319,10
2096,4320,10
2097,4321,250
2098,4322,26
2099,4323,7
2100,4324,108
2101,4325,71
2102,4326,25
2103,4327,71
2104,4328,22
2105,4329,112
2107,4331,22
2108,4332,15
2109,4333,22
2110,4334,196
2111,4335,22
2112,4336,14
2113,4337,26
2114,4338,116
2115,4339,83
2116,4340,42
2117,4341,250
2118,4342,60
2119,4343,60
2120,4344,116
2121,4345,68
2122,4346,113
2123,4347,28
2124,4348,28
2125,4349,22
2126,4350,22
2127,4351,83
2128,4352,26
2129,4353,61
2130,4354,63
2131,4355,63
2132,4356,29
2133,4357,196
2134,4358,5
2135,4359,63
2136,4360,22
2137,4361,22
2138,4362,14
2139,4363,9
2140,4364,123
2141,4365,43
2142,4366,86
2143,4367,196
2144,4368,10
2145,4369,7
2146,4370,42
2147,4371,68
2148,4372,42
2149,4373,26
2150,4374,85
2151,4375,63
2152,4376,59
2153,4377,14
2154,4378,70
2155,4379,34
2156,4380,80
2157,4381,89
2158,4382,28
2159,4383,28
2160,4384,26
2161,4385,103
2162,4386,86
2163,4387,103
2164,4388,9
2165,4389,143
2166,4390,49
2167,4391,10
2168,4392,190
2169,4393,181
2170,4394,9
2171,4395,22
2172,4396,53
2173,4397,22
2174,4398,108
2175,4399,6
2176,4400,6
2177,4401,6
2178,4402,6
2179,4403,34
2180,4404,7
2181,4405,26
2182,4406,191
2183,4407,191
2184,4408,191
2185,4409,191
2186,4410,191
2187,4411,14
2188,4412,89
2189,4413,42
2190,4414,42
2191,4415,42
2192,4416,140
2193,4417,86
2194,4418,57
2195,4419,76
2196,4420,208
2197,4421,208
2198,4422,29
2199,4423,58
2200,4424,90
2201,4425,116
2202,4426,22
2203,4427,22
2204,4428,76
2205,4429,108
2206,4430,76
2207,4431,14
2208,4432,76
2209,4433,22
2210,4434,22
2211,4435,26
2212,4436,26
2213,4437,14
2214,4438,16
2215,4439,22
2216,4440,14
2217,4441,54
2218,4442,76
2219,4443,76
2220,4444,19
2221,4445,19
2222,4446,168
2223,4447,63
2224,4448,100
2225,4449,100
2226,4450,41
2227,4451,22
2228,4452,22
2229,4453,42
2230,4454,19
2232,4456,116
2233,4457,22
2234,4458,22
2235,4459,22
2236,4460,19
2237,4461,76
2238,4462,76
2239,4463,76
2240,4464,22
2241,4465,196
2243,4467,26
120,4469,14
121,4470,14
122,4471,14
123,4472,14
184,4473,22
394,4474,14
421,4476,14
446,4477,14
626,4478,14
649,4479,22
654,4480,14
673,4481,14
779,4482,14
939,4483,14
947,4484,14
960,4485,14
971,4486,14
972,4487,14
1001,4488,14
1012,4489,14
1013,4490,14
1045,4491,14
1046,4492,14
1162,4493,14
1203,4494,14
1204,4495,14
1206,4496,14
1340,4497,14
1429,4498,14
1430,4499,14
1453,4500,22
1480,4501,14
1486,4502,14
1487,4503,14
1550,4504,22
1617,4505,14
1688,4506,14
1832,4507,14
1833,4508,14
1848,4509,14
2015,4510,14
2058,4511,14
2104,4512,14
2107,4514,14
2125,4515,14
2126,4516,14
2137,4517,14
2171,4518,14
2173,4519,14
2215,4520,14
2227,4521,14
2242,4522,14
440,4525,103
1007,4526,22
1164,4527,70
1530,4528,103
1531,4529,103
1575,4531,9
3,4532,2
2264,4534,207
2265,4535,68
2266,4536,199
2267,4537,199
2268,4538,199
2269,4539,15
2270,4540,7
2271,4541,7
2359,4542,103
2360,4545,42
2361,4546,34
2362,4547,24
2363,4548,34
2363,4549,104
2364,4550,34
2365,4551,10
2366,4552,201
2367,4553,75
2368,4554,49
2369,4555,15
2369,4556,10
2370,4557,7
2371,4558,14
2372,4559,15
2373,4560,10
2374,4561,49
2375,4562,70
2376,4563,61
2377,4564,49
2378,4565,203
2379,4566,68
2380,4567,75
2381,4568,59
2382,4569,70
2383,4570,19
2384,4571,89
2385,4572,93
2386,4573,68
2387,4574,61
2388,4575,23
2389,4576,203
2390,4577,34
2391,4578,15
2392,4579,68
2392,4580,78
2393,4581,59
2394,4582,134
2394,4583,89
2395,4584,51
2396,4585,80
2397,4586,199
2398,4587,68
2399,4588,207
2400,4589,255
2401,4590,281
2402,4591,68
2402,4592,251
2404,4594,42
2405,4595,26
2406,4596,68
2407,4597,201
2408,4598,213
2409,4599,255
2410,4600,90
2411,4601,9
2412,4602,10
2413,4603,42
2414,4604,25
2414,4605,42
2415,4606,68
2416,4607,134
2416,4608,89
2417,4609,3
2418,4610,142
2419,4611,23
2419,4612,143
2420,4613,68
2421,4614,23
2421,4615,143
2422,4616,41
2423,4617,71
2423,4618,216
2424,4619,213
2426,4620,31
2425,4621,134
2427,4625,29
2429,4626,26
2428,4627,29
2430,4629,218
2431,4630,207
2432,4631,92
2433,4632,159
2434,4633,15
2435,4634,86
2436,4635,9
2437,4636,77
2438,4637,26
2439,4638,10
2440,4639,75
2441,4640,42
2442,4641,226
2443,4642,53
2444,4643,7
2445,4646,15
2446,4650,252
2447,4651,226
2448,4653,63
2450,4655,81
2451,4656,92
2451,4657,116
2453,4658,75
2453,4659,14
2454,4660,14
2452,4661,34
2452,4662,230
2455,4663,42
2456,4664,34
2457,4665,24
2459,4667,15
2458,4668,31
2462,4671,41
2461,4672,80
2461,4673,15
2463,4674,41
2465,4675,2
2466,4676,142
2464,4678,92
2464,4679,42
2467,4681,22
2468,4682,216
2469,4683,90
2470,4684,207
2471,4685,92
2471,4686,68
2471,4687,77
2472,4688,68
2473,4689,238
2473,4690,237
2473,4691,
2474,4692,34
2474,4693,80
2475,4694,92
2476,4696,92
2476,4697,86
2477,4698,92
2478,4699,78
2479,4700,7
2479,4701,80
2480,4702,15
2481,4703,281
2482,4704,10
2482,4705,63
2483,4706,7
2483,4707,90
2484,4708,104
2485,4710,158
2487,4712,72
2488,4713,255
2489,4714,10
2489,4715,63
2492,4716,25
2492,4717,42
2493,4719,59
2493,4720,238
2494,4721,134
2494,4722,104
2495,4723,10
2495,4724,63
2495,4725,68
2496,4726,207
2497,4728,142
2498,4729,10
2499,4730,89
2499,4731,41
2500,4732,10
2501,4734,10
2501,4735,15
2502,4736,42
2502,4737,31
2503,4738,10
2504,4739,92
2504,4740,34
2505,4742,49
2506,4743,70
2507,4745,90
2508,4746,51
2511,4747,249
2512,4748,249
2513,4749,10
2513,4750,63
2513,4751,15
2514,4752,252
2515,4753,25
2515,4754,42
1821,4755,53
1731,4756,53
40,4757,14
41,4758,14
613,4759,90
1255,4760,75
676,4761,38
441,4762,116
2517,4763,121
1513,4765,22
503,4766,140
1448,4767,115
213,4768,75
1140,4769,14
320,4770,75
750,4771,75
901,4772,140
172,4773,10
915,4774,10
1886,4775,23
796,4776,90
1573,4777,90
1127,4778,42
1778,4779,140
1531,4780,7
1530,4781,7
1606,4782,42
2518,4783,42
2519,4785,41
2519,4786,89
1234,4787,21
1525,4788,42
2130,4789,143
78,4790,22
1518,4791,22
188,4792,140
1014,4793,61
684,4794,34
1536,4795,116
415,4796,75
1707,4797,14
770,4798,76
1585,4799,166
1615,4800,21
2520,4801,42
2521,4802,10
2522,4803,10
1007,4804,89
1200,4805,116
193,4806,14
826,4807,116
382,4808,26
851,4809,26
902,4810,10
2186,4811,196
661,4812,26
1547,4813,26
1584,4814,26
2122,4815,26
349,4816,26
381,4817,5
789,4818,89
1548,4820,26
1659,4821,26
1888,4822,26
1890,4823,26
2065,4824,26
2133,4825,26
2411,4826,210
670,4827,7
731,4828,14
1681,4829,251
1590,4830,14
2270,4831,103
2271,4832,103
622,4833,103
2370,4834,103
1060,4835,47
152,4836,207
918,4837,254
920,4838,254
2460,4839,10
1867,4840,53
1868,4841,53
1869,4842,53
2150,4843,53
2477,4844,5
2518,4845,253
1454,4846,141
2523,4847,140
1260,4848,5
2449,4849,53
2407,4850,26
2469,4851,104
2432,4852,10
2460,4853,90
2135,4854,255
2471,4855,63
2475,4856,68
1788,4857,5
2504,4858,10
2442,4859,90
2436,4860,251
2388,4861,106
2524,4862,104
2525,4863,61
2526,4864,134
2527,4865,71
2528,4867,25
2529,4868,61
2530,4869,104
2531,4870,250
2532,4871,61
2533,4872,49
2534,4873,76
2535,4874,76
2536,4875,104
2537,4876,104
2538,4877,49
2540,4878,257
2540,4879,38
2542,4880,134
2544,4881,76
2546,4882,61
2549,4883,34
2551,4884,72
2551,4885,14
2552,4886,14
2553,4887,14
2554,4888,104
2555,4889,104
2556,4890,134
2557,4891,134
2558,4892,134
2496,4893,254
2559,4894,103
2559,4895,7
2564,4898,9
2565,4899,61
2566,4900,104
2567,4901,255
2568,4902,103
2569,4903,104
2570,4904,207
2571,4905,104
2572,4906,71
2573,4907,42
2574,4908,104
2575,4909,61
2576,4910,104
2577,4911,71
2578,4912,10
2579,4913,104
2580,4914,104
2581,4915,9
2582,4916,104
2583,4917,92
2583,4918,10
2584,4919,7
2584,4920,116
2585,4921,7
2585,4922,116
2586,4923,7
2587,4924,10
2588,4925,140
1696,4927,89
2589,4928,61
2032,4929,14
929,4930,14
339,4931,14
340,4932,14
35,4933,14
788,4934,14
698,4935,14
1706,4936,14
1125,4937,14
1593,4938,14
124,4939,14
341,4940,14
1595,4941,14
1596,4942,14
2590,4943,7
2590,4944,103
2591,4945,142
2591,4946,61
2592,4947,258
2595,4948,249
2594,4949,249
2594,4950,31
2597,4951,249
2597,4952,31
2598,4953,249
2599,4954,92
2599,4955,5
1326,4957,24
1209,4958,197
126,4959,24
1665,4960,24
1638,4961,197
1603,4962,53
1186,4963,29
1831,4964,255
793,4965,38
1568,4966,5
1544,4967,90
2601,4968,259
2601,4969,9
2602,4970,26
952,4971,14
1193,4972,14
82,4973,138
1639,4974,128
799,4975,14
801,4977,14
743,4978,90
1146,4979,42
228,4980,116
822,4981,90
821,4982,90
34,4983,90
1170,4984,181
640,4985,90
639,4986,90
1468,4987,90
342,4988,14
1473,4989,14
334,4990,116
1171,4991,116
784,4992,90
1735,4993,90
871,4994,15
1285,4995,42
864,4996,89
865,4997,218
1352,4998,15
1310,4999,12
2064,5000,12
1674,5001,12
1749,5002,12
2138,5003,12
861,5004,12
860,5005,12
1779,5006,113
1116,5007,12
726,5008,12
660,5009,7
2603,5010,15
2603,5011,42
2604,5012,10
2605,5013,10
2605,5014,134
745,5015,89
2608,5016,179
426,5017,42
793,5018,42
189,5019,21
189,5020,14
212,5021,104
2612,5022,81
2613,5023,271
2613,5024,272
2613,5025,196
2614,5026,271
2614,5027,272
2614,5028,196
2615,5029,31
2616,5030,273
2616,5031,42
2617,5032,196
2618,5033,9
2619,5034,116
2620,5035,116
2621,5036,116
2622,5037,116
2623,5038,116
2624,5039,116
2625,5041,134
2626,5042,134
2626,5043,104
2628,5044,284
2629,5045,7
2629,5046,103
2630,5047,108
2631,5048,5
2632,5049,104
2633,5052,275
2634,5054,275
2635,5055,10
2636,5057,275
2637,5059,275
2638,5060,104
2638,5061,238
2639,5063,275
2640,5065,275
2641,5067,275
2642,5069,275
2644,5071,275
2645,5072,104
2646,5073,277
2647,5074,86
2647,5075,104
2648,5076,278
2649,5077,284
2650,5078,271
2650,5079,272
2651,5080,10
2651,5081,61
2652,5082,10
2652,5083,280
2654,5084,90
2657,5087,255
2657,5088,216
2657,5089,71
2658,5090,59
2659,5091,15
2659,5092,59
2660,5093,284
2661,5094,15
2661,5095,59
2662,5096,170
2662,5097,15
2663,5099,46
2664,5100,257
2664,5101,255
1620,5102,7
2087,5103,115
2094,5104,282
1279,5105,250
1280,5106,250
1281,5107,250
2481,5108,10
436,5109,7
664,5110,89
412,5111,22
412,5112,14
620,5113,253
2401,5114,10
345,5115,26
2068,5116,31
1504,5117,80
2552,5120,21
2668,5121,23
2669,5122,134
2669,5123,104
2670,5125,275
2671,5126,75
2672,5127,42
2673,5128,10
2673,5129,15
2674,5130,42
2675,5131,42
2675,5132,24
2676,5133,42
2677,5134,284
2678,5135,216
180,5136,9
2679,5137,3
2672,5138,142
2656,5139,275
2459,5140,23
2680,5141,281
2680,5142,10
2681,5143,46
2682,5144,46
2683,5145,46
2684,5146,46
2685,5147,108
2685,5148,108
2686,5149,196
2687,5150,12
2688,5151,10
2689,5152,10
2689,5153,7
2690,5154,10
2690,5155,7
2693,5156,10
2695,5157,10
2696,5158,10
2696,5159,63
2697,5160,10
2697,5161,51
2698,5162,10
2699,5163,15
2699,5164,10
2700,5165,10
2700,5166,103
2700,5167,238
2701,5168,10
2702,5169,92
336,5170,14
2703,5171,103
2704,5172,103
2705,5173,103
2706,5174,103
2707,5175,103
2708,5176,103
2686,5177,28
2689,5178,103
2690,5179,103
2711,5182,59
2714,5185,59
2716,5186,15
2717,5187,78
2718,5188,152
2718,5189,10
2719,5190,15
2719,5191,152
2720,5192,15
2722,5193,9
2723,5194,9
2724,5195,23
2725,5196,21
1876,5197,116
2726,5198,249
2727,5199,255
2728,5200,26
2729,5201,255
2730,5202,257
2730,5203,255
2731,5204,255
2732,5205,257
2733,5206,257
2734,5207,77
2734,5208,51
2735,5209,255
2736,5210,257
2736,5211,255
2737,5212,255
2738,5213,92
2738,5214,255
2739,5215,255
2740,5216,255
2741,5217,103
2742,5218,15
2743,5219,29
2745,5220,5
2746,5221,257
2746,5222,255
2747,5223,281
2747,5224,5
2749,5225,201
2752,5226,90
2753,5227,226
2755,5228,226
2757,5229,226
2758,5230,12
2758,5231,14
2759,5232,23
2760,5233,23
2761,5234,23
2762,5235,23
2763,5236,23
2764,5237,23
2765,5238,23
2766,5239,10
2767,5240,10
2768,5241,10
2770,5242,286
2771,5243,15
2772,5245,71
2773,5246,71
2774,5247,23
2775,5248,23
2776,5249,143
2777,5250,216
2778,5251,10
2778,5252,187
2780,5253,26
2781,5254,276
2782,5255,30
2784,5256,287
2784,5257,63
2784,5258,89
2785,5259,255
2786,5260,15
2786,5261,216
2787,5262,68
2787,5263,78
2788,5264,152
2788,5265,86
2789,5266,10
2790,5267,26
2791,5268,75
2792,5269,59
2792,5270,51
2792,5271,271
2793,5272,216
2794,5273,61
2794,5274,49
2795,5275,61
2795,5276,49
2796,5277,10
2796,5278,15
2797,5279,80
2798,5280,216
2798,5281,71
2799,5282,15
2800,5283,10
2801,5284,15
2802,5285,292
2803,5286,207
2804,5287,68
2807,5294,15
2810,5297,21
884,5298,81
2811,5299,26
2811,5300,15
2811,5301,59
2812,5302,15
2813,5329,21
2814,5330,21
2815,5331,15
2817,5332,21
2818,5333,92
2818,5334,116
2826,5335,90
2826,5336,216
2827,5337,10
2828,5338,10
2830,5339,293
2831,5340,15
2832,5341,42
2833,5342,294
2834,5343,295
2836,5345,10
2836,5346,7
2836,5347,15
2838,5348,137
2839,5349,72
2840,5350,59
2841,5351,59
2842,5352,42
2842,5353,255
2843,5354,23
2843,5355,271
2844,5356,92
2844,5357,296
2844,5358,278
2845,5359,297
2845,5360,299
2846,5361,147
2847,5362,51
2702,5363,201
2848,5364,14
2848,5365,63
2849,5366,47
2849,5367,15
2850,5368,10
2850,5369,7
2851,5370,92
2851,5371,201
2853,5372,255
2854,5373,300
2854,5374,26
2855,5375,92
2855,5376,5
2856,5377,51
2857,5378,92
2857,5379,201
2858,5380,210
2859,5381,90
2859,5382,301
2860,5383,10
2861,5384,42
2861,5385,302
2862,5386,255
2863,5387,29
2864,5388,271
2864,5389,286
2865,5390,29
2865,5391,104
2866,5392,34
2867,5393,92
2867,5394,68
2868,5395,257
2868,5396,10
2869,5397,34
2870,5398,213
2871,5399,59
2871,5400,86
2872,5401,303
2872,5402,304
2873,5403,63
2876,5404,142
2876,5405,42
2878,5406,21
2879,5407,78
2879,5408,77
2880,5409,7
2880,5410,216
2881,5411,10
2882,5412,141
2883,5413,21
2884,5414,216
2884,5415,22
2885,5416,22
2886,5417,22
2887,5418,22
2888,5419,22
2888,5420,305
2884,5421,305
2885,5422,305
2886,5423,305
2887,5424,305
2889,5425,257
2889,5426,10
2889,5427,306
2890,5428,41
2890,5429,15
2890,5430,42
2891,5431,10
2891,5432,41
2891,5433,42
2892,5434,10
2892,5435,15
2893,5436,15
2893,5437,10
2893,5438,75
2894,5439,286
2894,5440,81
2895,5441,51
2895,5442,22
2896,5443,23
2896,5444,307
2897,5445,10
2897,5446,63
2897,5447,89
2898,5448,63
2898,5449,196
2898,5450,216
2899,5451,257
2899,5452,63
2900,5453,307
2900,5454,23
2901,5455,271
2901,5456,286
2902,5457,33
2903,5458,10
2903,5459,63
2903,5460,23
2904,5461,196
2904,5462,271
2905,5463,3
2905,5464,134
2906,5465,210
2907,5466,15
2908,5467,23
2909,5468,23
2910,5469,23
2911,5470,34
2911,5471,15
2912,5472,51
2913,5473,22
2913,5474,303
2914,5475,216
2915,5476,216
2916,5477,63
2916,5478,10
2917,5479,305
2917,5480,
2918,5481,14
2919,5482,201
2920,5483,14
2920,5484,308
2922,5485,309
2922,5486,
2923,5487,10
2923,5488,63
2924,5489,59
2924,5490,81
2924,5491,
2925,5492,116
2925,5493,22
2926,5494,305
2927,5495,90
2927,5496,310
2928,5497,90
2928,5498,305
2929,5499,311
2930,5500,148
2932,5501,68
2932,5502,89
2933,5503,41
2935,5504,216
2935,5505,68
2936,5506,238
2936,5507,68
2937,5508,116
2937,5509,89
2938,5510,89
2939,5511,68
2939,5512,71
2940,5513,68
2941,5514,210
2942,5515,68
2942,5516,89
2929,5517,22
2943,5518,312
2944,5519,312
2945,5520,76
2945,5521,116
2946,5522,90
2947,5523,15
2948,5524,207
2949,5525,78
2949,5526,77
2950,5527,68
2951,5528,106
2952,5529,30
2952,5530,104
2953,5531,313
2954,5532,297
2954,5533,314
2955,5534,103
2956,5535,42
2957,5536,116
2958,5537,104
2959,5538,42
2960,5539,42
2961,5540,216
2965,5541,315
2965,5542,23
2966,5543,297
2966,5544,314
2967,5545,23
2967,5546,150
2967,5547,106
2969,5548,80
2969,5549,152
2969,5550,5
2970,5551,15
2971,5552,271
2972,5553,72
2973,5554,142
2973,5555,10
2974,5556,14
2974,5557,316
2975,5558,14
2975,5559,316
2976,5560,10
2977,5561,10
2977,5562,253
2978,5563,305
2978,5564,10
2979,5565,271
2979,5566,15
2980,5567,10
2981,5568,210
2981,5569,10
2982,5570,10
2982,5571,103
2983,5572,10
2984,5573,10
2984,5574,15
2985,5575,10
2986,5576,10
2987,5577,10
2987,5578,103
2987,5579,15
2988,5580,10
2989,5581,103
2993,5582,10
2994,5583,15
2994,5584,317
2655,5585,21
2655,5586,137
2875,5587,21
2875,5588,137
967,5589,7
2934,5590,76
2756,5591,226
2396,5592,26
2995,5593,318
2996,5594,319
2996,5595,141
1165,5596,103
2997,5597,78
2997,5598,77
2998,5599,21
2999,5600,320
3000,5601,81
3000,5602,321
3001,5603,322
3002,5604,80
3002,5605,15
3003,5606,23
3004,5607,323
3005,5608,59
3006,5609,7
3006,5610,282
3007,5611,226
3007,5612,30
3008,5613,216
3008,5614,41
3011,5615,250
3012,5616,116
3012,5617,216
3013,5618,324
3014,5619,325
3015,5620,116
3015,5621,1
3016,5622,326
3017,5623,23
3018,5624,23
3019,5625,23
3020,5626,15
3021,5627,226
3022,5628,327
3023,5629,140
3024,5630,10
3025,5631,10
3026,5633,328
3026,5634,226
3027,5635,25
3027,5636,329
3027,5637,330
3028,5638,15
3028,5639,59
3029,5640,331
3029,5641,68
3029,5642,329
3030,5644,10
3030,5645,15
3031,5646,332
3031,5647,23
3032,5648,307
3032,5649,51
3033,5650,80
3034,5651,80
3035,5652,333
3036,5653,15
3037,5654,152
3039,5655,76
3039,5656,116
3038,5657,15
3040,5658,15
3040,5659,10
3041,5660,15
3041,5661,10
3042,5662,152
3042,5663,10
3043,5664,152
3043,5665,81
3043,5666,10
3044,5667,207
3044,5668,254
3044,5669,10
3045,5670,106
3046,5671,251
3047,5672,61
3048,5673,61
3049,5674,80
3050,5675,80
3051,5676,15
3052,5677,15
3053,5678,86
3053,5679,152
3054,5680,51
3055,5681,51
3056,5682,334
3057,5683,15
3058,5684,318
3059,5685,47
3059,5686,10
3062,5687,68
3063,5688,106
3064,5689,335
3065,5690,335
3066,5691,15
3067,5692,276
3067,5693,
3068,5694,336
3068,5695,30
3069,5696,30
3070,5697,210
3071,5698,337
3072,5699,14
3072,5700,316
3073,5701,316
3073,5702,14
2783,5703,30
328,5704,238
3074,5705,7
3075,5706,7
3075,5707,103
3076,5708,7
3076,5709,103
3077,5710,286
3078,5711,286
3082,5712,286
3083,5713,26
3084,5714,26
3085,5715,26
3086,5716,26
3087,5717,26
3088,5718,26
3088,5719,286
3089,5720,26
3090,5721,26
3091,5722,338
3091,5723,42
3092,5724,40
3092,5725,68
3093,5726,68
3093,5727,89
3094,5728,92
3094,5729,286
,5730,147
,5731,147
3082,5732,286
3095,5733,116
3096,5734,103
3096,5735,10
3097,5736,339
3098,5737,78
3098,5738,77
3099,5739,42
3099,5740,25
3100,5741,42
3100,5742,25
3101,5743,
3101,5744,41
3102,5745,141
3102,5746,14
3105,5747,42
3105,5748,25
3106,5749,320
3107,5750,42
3107,5751,25
3108,5752,216
3108,5753,340
3110,5754,318
3111,5755,319
3111,5756,90
3112,5757,26
3112,5758,286
3114,5759,13
3115,5760,112
3116,5761,5
3117,5762,226
3118,5763,272
3119,5764,75
3122,5765,340
3125,5766,68
3126,5767,216
3127,5768,68
3128,5769,286
3130,5770,71
,5771,
3132,5772,23
3133,5773,63
3133,5774,68
3134,5775,63
3135,5776,23
3136,5777,286
3138,5778,29
,5779,
3140,5780,332
3140,5781,216
3141,5782,286
3142,5783,21
3143,5784,226
3143,5785,21
3144,5786,21
3143,5787,226
3143,5788,317
3142,5789,21
3146,5790,170
3146,5791,
3147,5792,170
3148,5793,196
3148,5794,216
3149,5795,341
3150,5796,294
3151,5797,342
3152,5798,68
3152,5799,3
3153,5800,106
3153,5801,23
3154,5802,106
3155,5803,343
3156,5804,286
3159,5805,226
3160,5806,10
3161,5807,80
3162,5808,23
3163,5809,23
3164,5810,300
3164,5811,344
3165,5812,41
3167,5813,340
3167,5814,216
3165,5815,41
3168,5816,345
3169,5817,7
3169,5818,103
3170,5819,7
3170,5820,342
3171,5821,42
3172,5822,345
3173,5823,346
3174,5824,42
3174,5825,40
2807,5826,15
3175,5827,286
3002,5828,15
3028,5829,15
3176,5830,347
3177,5831,159
3178,5832,347
3178,5833,
3179,5834,348
3180,5835,68
3180,5836,342
3181,5837,159
3182,5838,10
3183,5839,294
3184,5840,257
3184,5841,81
3185,5842,68
3186,5843,10
3186,5844,349
3187,5845,7
3188,5846,7
3189,5847,350
3190,5848,152
3191,5849,342
3192,5850,350
3192,5851,15
3193,5852,351
3194,5853,80
3195,5854,342
3196,5855,80
3197,5856,81
3197,5857,321
3198,5858,104
3199,5859,210
3200,5860,108
3201,5861,143
3202,5862,342
3203,5863,10
3204,5864,80
3205,5865,15
3206,5866,80
3206,5867,49
3207,5868,352
3208,5869,305
3209,5870,15
3210,5871,286
3211,5872,286
3212,5873,196
3212,5874,353
3213,5875,196
3213,5876,354
3214,5877,196
3214,5878,271
3214,5879,354
3215,5880,196
3215,5881,355
3216,5882,353
3217,5883,68
3218,5884,61
3219,5885,321
3220,5886,342
3221,5887,317
3221,5888,353
3222,5889,356
3223,5890,80
3223,5891,353
3224,5892,286
3224,5893,86
3225,5894,61
3226,5895,89
3226,5896,29
3227,5897,297
3228,5898,356
3229,5899,196
3229,5900,353
3230,5901,357
3231,5902,14
3231,5903,317
3232,5904,15
3233,5905,358
3234,5906,68
3235,5907,10
3236,5908,61
3237,5909,10
3238,5910,359
3239,5911,15
3239,5912,81
3240,5913,92
3240,5914,77
3240,5915,353
3241,5916,23
3245,5917,271
3246,5918,354
3247,5919,143
3248,5920,257
3248,5921,81
3249,5922,360
3249,5923,361
3250,5924,10
3250,5925,339
3251,5926,42
3251,5927,142
3252,5928,134
3252,5929,362
3255,5930,63
3256,5931,10
3256,5932,63
3257,5933,10
3257,5934,343
3257,5935,103
3257,5936,80
3258,5937,10
3258,5938,363
3259,5939,10
3259,5940,363
3260,5941,10
3260,5942,7
3260,5943,364
3261,5944,365
3262,5945,365
3264,5946,318
3265,5947,10
3266,5948,366
3267,5949,313
3267,5950,70
3268,5951,7
3268,5952,5
3269,5953,367
3270,5954,23
3271,5955,23
3272,5956,23
3273,5957,368
3273,5958,196
3274,5959,116
3275,5960,116
2453,5961,75
2453,5962,5
1170,5963,21
1170,5964,282
3277,5965,141
3277,5966,14
3279,5967,10
3279,5968,253
3279,5969,68
3280,5970,10
3284,5972,369
3284,5973,370
3285,5974,365
3287,5975,210
3287,5976,226
3288,5977,343
3288,5978,90
3289,5979,343
3289,5980,90
3290,5981,23
3291,5982,363
3291,5983,80
3292,5984,329
3293,5985,329
3294,5986,329
3294,5987,
3296,5988,329
3297,5989,329
3298,5990,329
3299,5991,371
