BookID,BooksReaderID,DateIssued,ReaderID,ReturnedDate,Type
624,841,2005-02-03 00:00:00.0,111,,copy
625,842,2005-02-03 00:00:00.0,111,,copy
2094,843,2005-02-02 00:00:00.0,111,,copy
1483,844,2005-02-02 00:00:00.0,111,,copy
1444,845,2005-02-02 00:00:00.0,111,,copy
1548,846,2005-02-02 00:00:00.0,111,,copy
1837,847,2005-02-02 00:00:00.0,111,,copy
2090,848,2005-02-02 00:00:00.0,111,,copy
50,849,2005-02-02 00:00:00.0,111,,copy
51,850,2005-02-02 00:00:00.0,111,,copy
785,851,2005-02-02 00:00:00.0,111,,copy
852,852,2005-02-02 00:00:00.0,111,,copy
1659,853,2005-02-02 00:00:00.0,111,,copy
1172,854,2005-02-02 00:00:00.0,111,,copy
1844,855,2005-02-02 00:00:00.0,111,,copy
926,856,2005-02-02 00:00:00.0,111,,copy
651,857,2005-02-02 00:00:00.0,111,,copy
787,858,2005-02-02 00:00:00.0,111,,copy
893,859,2005-02-02 00:00:00.0,111,,copy
53,860,2005-02-02 00:00:00.0,111,,copy
2400,861,2005-02-02 00:00:00.0,111,,copy
2925,862,2005-02-02 00:00:00.0,111,,copy
2902,863,2005-02-02 00:00:00.0,111,,copy
1230,864,2005-02-04 00:00:00.0,111,,copy
1506,865,2005-02-04 00:00:00.0,111,,copy
160,867,2005-02-04 00:00:00.0,111,,copy
1562,868,2005-02-04 00:00:00.0,111,,copy
2120,869,,111,,
2120,870,2005-02-04 00:00:00.0,111,,copy
1434,871,2005-02-04 00:00:00.0,111,,copy
3152,872,2005-02-04 00:00:00.0,111,,copy
1025,873,2004-10-25 00:00:00.0,111,,copy
1438,874,2005-02-04 00:00:00.0,111,,copy
450,875,2005-02-04 00:00:00.0,111,,copy
982,876,2005-02-04 00:00:00.0,111,,copy
1436,877,2005-02-04 00:00:00.0,111,,copy
2188,878,2005-02-04 00:00:00.0,111,,copy
2617,879,2005-02-04 00:00:00.0,111,,copy
1696,880,2005-02-04 00:00:00.0,111,,copy
407,881,2005-02-04 00:00:00.0,111,,copy
407,882,,111,,
3491,883,2005-02-04 00:00:00.0,111,,copy
3490,884,2005-02-04 00:00:00.0,111,,copy
816,885,2005-02-04 00:00:00.0,111,,copy
1245,886,2005-02-04 00:00:00.0,111,,copy
1727,887,2005-02-04 00:00:00.0,111,,copy
1888,888,2005-02-04 00:00:00.0,111,,copy
1890,889,2005-02-04 00:00:00.0,111,,copy
2197,890,2005-02-04 00:00:00.0,111,,copy
1632,891,2005-02-04 00:00:00.0,111,,copy
1527,892,2005-02-04 00:00:00.0,111,,copy
1631,893,2005-02-04 00:00:00.0,111,,copy
2196,894,2005-02-04 00:00:00.0,111,,copy
393,895,2005-02-04 00:00:00.0,111,,copy
222,896,2005-02-04 00:00:00.0,111,,copy
