BookID,BooksReaderID,DateIssued,ReaderID,ReturnedDate,Type
60,131,1997-10-20 00:00:00.0,8,1998-02-12 00:00:00.0,copy
628,132,1997-12-01 00:00:00.0,8,1998-02-12 00:00:00.0,copy
171,133,1997-10-20 00:00:00.0,8,1998-02-12 00:00:00.0,copy
2479,134,1997-10-20 00:00:00.0,8,1998-02-12 00:00:00.0,copy
2156,135,1997-10-20 00:00:00.0,8,1998-02-12 00:00:00.0,copy
2700,136,1997-09-08 00:00:00.0,8,1998-02-12 00:00:00.0,copy
2722,144,1997-10-25 00:00:00.0,8,1998-02-02 00:00:00.0,copy
2597,145,1997-06-09 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2594,146,1997-06-09 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2595,147,1997-06-09 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2511,148,1997-05-20 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2598,149,1997-06-09 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2512,150,1997-05-20 00:00:00.0,8,1998-03-10 00:00:00.0,copy
2447,168,1997-12-02 00:00:00.0,24,1998-03-19 00:00:00.0,copy
2747,169,1997-12-02 00:00:00.0,24,1998-03-19 00:00:00.0,copy
459,177,1998-02-23 00:00:00.0,14,1998-04-09 00:00:00.0,copy
1882,178,1998-05-04 00:00:00.0,8,1998-05-05 00:00:00.0,copy
1789,179,1998-07-08 00:00:00.0,29,1998-07-16 00:00:00.0,copy
1178,183,1998-07-08 00:00:00.0,30,1998-07-20 00:00:00.0,copy
958,184,1998-07-07 00:00:00.0,20,1998-08-25 00:00:00.0,copy
1687,185,1997-05-28 00:00:00.0,18,1998-08-17 00:00:00.0,copy
965,186,1997-05-29 00:00:00.0,18,1998-08-17 00:00:00.0,copy
1243,187,1997-06-03 00:00:00.0,18,1998-08-18 00:00:00.0,copy
2518,188,1998-07-17 00:00:00.0,10,1998-08-10 00:00:00.0,copy
1507,189,1997-07-25 00:00:00.0,8,1998-09-04 00:00:00.0,copy
2513,190,1997-07-22 00:00:00.0,22,1998-10-03 00:00:00.0,copy
2798,191,1998-03-10 00:00:00.0,8,1998-10-06 00:00:00.0,copy
2726,192,1997-11-05 00:00:00.0,8,1998-10-06 00:00:00.0,copy
2649,193,1997-07-25 00:00:00.0,8,1998-10-06 00:00:00.0,copy
2786,194,1998-02-13 00:00:00.0,8,1998-10-06 00:00:00.0,copy
1818,195,1998-05-25 00:00:00.0,24,1998-11-16 00:00:00.0,copy
2385,199,1998-10-15 00:00:00.0,32,1998-12-17 00:00:00.0,copy
2678,200,1998-10-05 00:00:00.0,32,1998-12-17 00:00:00.0,copy
905,201,1998-10-05 00:00:00.0,32,1998-12-17 00:00:00.0,copy
2924,203,1999-01-04 00:00:00.0,14,1999-01-07 00:00:00.0,copy
2549,207,1998-09-07 00:00:00.0,32,1999-01-25 00:00:00.0,copy
1507,208,1998-09-07 00:00:00.0,32,1999-01-25 00:00:00.0,copy
2489,209,1998-12-15 00:00:00.0,8,1999-03-02 00:00:00.0,copy
2854,210,1998-10-29 00:00:00.0,8,1999-03-02 00:00:00.0,copy
2796,211,1998-09-07 00:00:00.0,7,1999-03-01 00:00:00.0,copy
2946,212,1999-03-01 00:00:00.0,10,1999-04-28 00:00:00.0,copy
2970,213,,22,1999-05-06 00:00:00.0,
2894,214,1999-06-08 00:00:00.0,29,1999-06-22 00:00:00.0,copy
2588,215,1999-02-05 00:00:00.0,16,1999-06-23 00:00:00.0,copy
2904,216,1998-11-26 00:00:00.0,20,1999-06-25 00:00:00.0,copy
2899,217,1998-11-26 00:00:00.0,20,1999-06-25 00:00:00.0,copy
2758,218,1997-10-30 00:00:00.0,18,1999-08-03 00:00:00.0,copy
2799,219,1998-05-25 00:00:00.0,24,1999-08-03 00:00:00.0,copy
2847,220,1998-09-01 00:00:00.0,20,1999-08-03 00:00:00.0,copy
776,221,1997-07-22 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2651,222,1997-07-24 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2788,223,1998-02-09 00:00:00.0,10,1999-08-03 00:00:00.0,copy
400,224,1997-07-25 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2973,225,1999-06-18 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2167,226,1997-07-25 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2782,227,1998-01-28 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2391,228,1998-12-21 00:00:00.0,15,1999-08-03 00:00:00.0,copy
839,229,1998-07-17 00:00:00.0,10,1999-08-03 00:00:00.0,copy
2522,230,1997-06-19 00:00:00.0,18,1999-08-03 00:00:00.0,copy
2465,231,1997-07-23 00:00:00.0,18,1999-08-03 00:00:00.0,copy
2657,232,1997-07-31 00:00:00.0,12,1999-08-11 00:00:00.0,photocopy
2903,233,1998-11-26 00:00:00.0,20,1999-08-24 00:00:00.0,copy
2488,234,1999-06-23 00:00:00.0,8,1999-08-31 00:00:00.0,copy
2894,235,1999-07-23 00:00:00.0,42,1999-09-02 00:00:00.0,copy
2993,236,1999-09-14 00:00:00.0,10,1999-09-14 00:00:00.0,copy
2965,237,1999-07-15 00:00:00.0,39,1999-09-23 00:00:00.0,copy
2829,238,1999-07-06 00:00:00.0,37,1999-10-04 00:00:00.0,copy
2800,239,1999-07-06 00:00:00.0,37,1999-10-04 00:00:00.0,copy
2719,240,1999-07-15 00:00:00.0,37,1999-10-04 00:00:00.0,copy
1503,241,1999-07-15 00:00:00.0,37,1999-10-04 00:00:00.0,copy
1165,242,1999-07-06 00:00:00.0,37,1999-10-04 00:00:00.0,copy
1128,243,1999-09-24 00:00:00.0,37,1999-10-04 00:00:00.0,copy
685,244,1999-07-06 00:00:00.0,37,1999-10-04 00:00:00.0,copy
951,245,1999-09-24 00:00:00.0,37,1999-10-04 00:00:00.0,copy
2969,246,1999-09-24 00:00:00.0,37,1999-10-04 00:00:00.0,copy
2390,247,1999-09-24 00:00:00.0,37,1999-10-04 00:00:00.0,copy
